Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ks/call  Ks/call  name    
                0.00    0.30       1/1           __mod_clm_regcm_MOD_initclm45 [10]
[117]    0.0    0.00    0.30       1         __mod_clm_initialize_MOD_initialize1 [117]
                0.05    0.22       1/1           __mod_clm_typeinit_MOD_initclmtype [121]
                0.01    0.02       1/1           __mod_clm_initgridcells_MOD_initgridcells [175]
                0.00    0.00       1/1           __mod_clm_decompinit_MOD_decompinit_glcp [241]
                0.00    0.00       1/1           __mod_clm_control_MOD_control_print [499]
                0.00    0.00       1/1           __mod_clm_control_MOD_control_init [498]
                0.00    0.00       1/1           __mod_clm_decompinit_MOD_decompinit_lnd [500]
                0.00    0.00       1/1           __mod_clm_varcon_MOD_clm_varcon_init [531]
                0.00    0.00       1/1           __mod_clm_varpar_MOD_clm_varpar_init [534]
                0.00    0.00       1/1           __mod_clm_surfrd_MOD_surfrd_get_grid [527]
                0.00    0.00       1/2           __mod_clm_urbaninput_MOD_urbaninput [470]
                0.00    0.00       1/2157        __mod_clm_decomp_MOD_get_proc_bounds [334]
                0.00    0.00       1/1           __mod_clm_pftvarcon_MOD_pftconrd [517]
                0.00    0.00       1/1           __mod_clm_surfrd_MOD_surfrd_get_data [526]
                0.00    0.00       1/1           __mod_clm_atmlnd_MOD_init_atm2lnd_type [496]
                0.00    0.00       1/1           __mod_clm_atmlnd_MOD_init_lnd2atm_type [497]
                0.00    0.00       1/1           __mod_clm_domain_MOD_domain_check [501]
-----------------------------------------------
                0.00    0.00       3/2903        __mod_ocn_common_MOD_initocn [247]
                0.29    0.00    2900/2903        __mod_ocn_common_MOD_ocn_interf [91]
[118]    0.0    0.29    0.00    2903         __mod_mppparam_MOD_mypack_real8_subgrid [118]
-----------------------------------------------
                0.00    0.00       3/2178        __mod_clm_regcm_MOD_initclm45 [10]
                0.27    0.00    2175/2178        __mod_clm_regcm_MOD_atmosphere_to_land [100]
[119]    0.0    0.27    0.00    2178         __mod_mppparam_MOD_global_to_linear_real8_grid_subgrid [119]
-----------------------------------------------
                0.01    0.00       1/22          __mod_cu_common_MOD_init_mod_cumulus [170]
                0.01    0.00       1/22          __mod_ncout_MOD_init_output_streams [142]
                0.02    0.00       2/22          __mod_atm_interface_MOD_allocate_mod_atm_interface <cycle 1> [138]
                0.02    0.00       2/22          __mod_rad_interface_MOD_allocate_radiation [147]
                0.02    0.00       2/22          __mod_split_MOD_allocate_mod_split [168]
                0.05    0.00       4/22          __mod_savefile_MOD_allocate_mod_savefile [141]
                0.05    0.00       4/22          __mod_che_bdyco_MOD_allocate_mod_che_bdyco [158]
                0.07    0.00       6/22          __mod_lm_interface_MOD_allocate_surface_model [130]
[120]    0.0    0.27    0.00      22         __mod_memutil_MOD_getmem4d_d [120]
                0.00    0.00      44/1878        __mod_message_MOD_checkalloc [335]
                0.00    0.00      22/22          __mod_space_MOD_getspc4d_r8arr [389]
-----------------------------------------------
                0.05    0.22       1/1           __mod_clm_initialize_MOD_initialize1 [117]
[121]    0.0    0.05    0.22       1         __mod_clm_typeinit_MOD_initclmtype [121]
                0.22    0.00      49/194         __mod_clm_vocemission_MOD_vocemission [93]
                0.00    0.00       1/2157        __mod_clm_decomp_MOD_get_proc_bounds [334]
                0.00    0.00       1/438         __mod_clm_decomp_MOD_get_proc_global [344]
-----------------------------------------------
                0.00    0.00  998950/54119974     __mod_clm_surfacealbedo_MOD_surfacealbedo [67]
                0.25    0.00 53121024/54119974     __mod_sun_MOD_zenitm [114]
[122]    0.0    0.25    0.00 54119974         __mod_sunorbit_MOD_orb_cosz_r8 [122]
-----------------------------------------------
                0.25    0.00     100/100         __mod_clm_surfacealbedo_MOD_surfacealbedo [67]
[123]    0.0    0.25    0.00     100         __mod_clm_snicar_MOD_snicar_rt [123]
-----------------------------------------------
                0.25    0.00       2/2           __mod_rad_radiation_MOD_radclw [25]
[124]    0.0    0.25    0.00       2         __mod_rad_radiation_MOD_radems [124]
-----------------------------------------------
                0.00    0.00    3794/421804      __mod_heatindex_MOD_heatindex [34]
                0.07    0.00  125897/421804      __mod_heatindex_MOD_solveiii [128]
                0.15    0.00  292113/421804      __mod_heatindex_MOD_find_eqvar [38]
[125]    0.0    0.22    0.00  421804         __mod_heatindex_MOD_solve4.constprop.4 [125]
-----------------------------------------------
                0.00    0.00       2/2757        __mod_ocn_common_MOD_initocn [247]
                0.22    0.00    2755/2757        __mod_ocn_common_MOD_ocn_interf [91]
[126]    0.0    0.22    0.00    2757         __mod_mppparam_MOD_cartesian_to_linear_real8_grid_subgrid [126]
-----------------------------------------------
                0.00    0.00  132240/12930230     __mod_clm_slakefluxes_MOD_slakefluxes [99]
                0.02    0.00  982085/12930230     __mod_clm_urban_MOD_urbanfluxes [73]
                0.04    0.00 2421443/12930230     __mod_clm_baregroundfluxes_MOD_baregroundfluxes [63]
                0.15    0.00 9394462/12930230     __mod_clm_canopyfluxes_MOD_canopyfluxes [24]
[127]    0.0    0.21    0.00 12930230         __mod_clm_frictionvelocity_MOD_moninobukini [127]
-----------------------------------------------
                0.13    0.08    3794/3794        __mod_heatindex_MOD_heatindex [34]
[128]    0.0    0.13    0.08    3794         __mod_heatindex_MOD_solveiii [128]
                0.07    0.00  125897/421804      __mod_heatindex_MOD_solve4.constprop.4 [125]
                0.00    0.00    7588/10782748     __mod_heatindex_MOD_solve1.constprop.1 [49]
                0.00    0.00    7588/10782748     __mod_heatindex_MOD_solve2.constprop.2 [54]
                0.00    0.00    3794/10191929     __mod_heatindex_MOD_solve3.constprop.3 [47]
-----------------------------------------------
                0.00    0.00      11/2186        __mod_clm_regcm_MOD_initclm45 [10]
                0.20    0.00    2175/2186        __mod_clm_regcm_MOD_atmosphere_to_land [100]
[129]    0.0    0.20    0.00    2186         __mod_mppparam_MOD_mypack_global_real8_subgrid [129]
-----------------------------------------------
                0.00    0.19       1/1           __mod_params_MOD_param <cycle 1> [94]
[130]    0.0    0.00    0.19       1         __mod_lm_interface_MOD_allocate_surface_model [130]
                0.12    0.00      47/252         __mod_memutil_MOD_getmem3d_d [102]
                0.07    0.00       6/22          __mod_memutil_MOD_getmem4d_d [120]
                0.00    0.00       3/269         __mod_memutil_MOD_getmem2d_d [137]
                0.00    0.00       2/17331       __mod_memutil_MOD_assignp3d4_d [222]
-----------------------------------------------
                0.00    0.00       1/146         __mod_clm_initsurfalb_MOD_initsurfalb [157]
                0.18    0.00     145/146         __mod_clm_hydrology1_MOD_hydrology1 [71]
[131]    0.0    0.18    0.00     146         __mod_clm_fracwet_MOD_fracwet [131]
-----------------------------------------------
                0.00    0.00       1/50          __mod_clm_initsurfalb_MOD_initsurfalb [157]
                0.11    0.07      49/50          __mod_clm_driver_MOD_clm_drv [18]
[132]    0.0    0.11    0.07      50         __mod_clm_urban_MOD_urbanalbedo [132]
                0.07    0.00      32/32          __mod_clm_urban_MOD_net_solar [151]
                0.00    0.00      64/64          __mod_clm_urban_MOD_urbansnowalbedo [375]
-----------------------------------------------
                0.06    0.12       7/7           __mod_regcm_interface_MOD_rcm_run [2]
[133]    0.0    0.06    0.12       7         __mod_bdycod_MOD_bdyin [133]
                0.08    0.00      56/65          __mod_bdycod_MOD_invert_top_bottom [145]
                0.00    0.04       7/9           __mod_ncio_MOD_read_icbc [162]
                0.00    0.00      28/43245       __mod_mppparam_MOD_real8_3d_exchange [58]
                0.00    0.00      21/33          __mod_date_MOD_tochar10 [253]
                0.00    0.00       7/1594        __mod_date_MOD_yeardayfrac [234]
                0.00    0.00      14/4884        __mod_date_MOD_initfromtypedt [321]
                0.00    0.00       7/2205        __mod_date_MOD_add_interval [332]
                0.00    0.00       7/9           __mod_ncio_MOD_icbc_search [421]
                0.00    0.00       7/188         __mod_mppparam_MOD_real8_2d_exchange [353]
-----------------------------------------------
                0.01    0.16      49/49          __mod_moloch_MOD_pfesat [4]
[134]    0.0    0.01    0.16      49         __mod_lm_interface_MOD_surface_albedo [134]
                0.08    0.02      49/49          __mod_clm_regcm_MOD_albedoclm45 [144]
                0.02    0.04      49/49          __mod_ocn_common_MOD_albedoocn [155]
-----------------------------------------------
                0.01    0.00     371/5071        __mod_mppparam_MOD_real8_2d_collect [196]
                0.07    0.00    2133/5071        __mod_mppparam_MOD_real8_4d_collect [150]
                0.09    0.00    2567/5071        __mod_mppparam_MOD_real8_3d_collect [146]
[135]    0.0    0.17    0.00    5071         __mod_mppparam_MOD_real8_2d_do_collect [135]
-----------------------------------------------
                0.17    0.00    2880/2880        __mod_pbl_holtbl_MOD_holtbl [15]
[136]    0.0    0.17    0.00    2880         __mod_mppparam_MOD_real8_3d_exchange_left_bottom [136]
-----------------------------------------------
                0.00    0.00       1/269         __mod_pbl_interface_MOD_allocate_pblscheme [148]
                0.00    0.00       1/269         __mod_diffusion_MOD_allocate_mod_diffusion [226]
                0.00    0.00       1/269         __mod_clm_regcm_MOD_initclm45 [10]
                0.00    0.00       1/269         __mod_runparams_MOD_allocate_mod_runparams [239]
                0.00    0.00       1/269         __mod_ncout_MOD_init_output_streams [142]
                0.00    0.00       2/269         __mod_micro_interface_MOD_allocate_micro [188]
                0.00    0.00       2/269         __mod_che_bdyco_MOD_allocate_mod_che_bdyco [158]
                0.00    0.00       2/269         __mod_cu_common_MOD_init_mod_cumulus [170]
                0.00    0.00       2/269         __mod_clm_nchelper_MOD_clm_createfile [240]
                0.00    0.00       2/269         __mod_mppparam_MOD_clset [199]
                0.00    0.00       3/269         __mod_lm_interface_MOD_allocate_surface_model [130]
                0.00    0.00       4/269         __mod_bdycod_MOD_allocate_mod_bdycon [228]
                0.00    0.00       4/269         __mod_tendency_MOD_allocate_mod_tend [197]
                0.00    0.00       5/269         __mod_split_MOD_allocate_mod_split [168]
                0.00    0.00       5/269         __mod_micro_wsm5_MOD_allocate_mod_wsm5 [192]
                0.00    0.00       6/269         __mod_atm_interface_MOD_allocate_v2dbound [232]
                0.00    0.00       6/269         __mod_moloch_MOD_allocate_moloch [177]
                0.00    0.00       7/269         __mod_rad_aerosol_MOD_allocate_mod_rad_aerosol [190]
                0.01    0.00       9/269         __mod_pbl_holtbl_MOD_allocate_mod_pbl_holtbl [149]
                0.01    0.00      21/269         __mod_rad_colmod3_MOD_allocate_mod_rad_colmod3 [174]
                0.01    0.00      24/269         __mod_cu_tiedtke_MOD_allocate_mod_cu_tiedtke [189]
                0.01    0.00      25/269         __mod_regcm_interface_MOD_rcm_initialize <cycle 1> [7]
